url,main_category,tokens
http://www.watl.org/,Society,
http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=retrieve&amp;db=pubmed&amp;list_uids=8445675&amp;dopt=abstract,Society,
http://sklaroff.globalink.org/homepage-tobacco.html,Society,
http://www.ralf.franciszkanie.pl/tanzan/inengl/e-index.htm,Society,
http://fstav.50megs.com/emperors2.html,Society,
http://www.blupete.com/literature/essays/hazlitt/spiritage/godwin.htm,Society,
http://www.queenmother.org/,Society,
http://grahammercer.com.au/,Society,
http://www.taiwaneseny.com/,Society,
http://www.sacredsites.com/asia/india/srisailam_shakti_pitha.html,Society,
http://www.newadvent.org/cathen/04094a.htm,Society,
http://www.huron4deps.com/,Society,
http://www.hark.net.au/tarot.htm,Society,
http://www.joeventures.com/,Society,
http://www.preparingtheway.org/,Society,
http://plato.stanford.edu/entries/skepticism-ancient/,Society,
http://zograff.tripod.com,Society,
http://zapatopi.net/afdb.html,Society,
http://www.ramonamun.org,Society,
http://www.markedbyfaith.blogspot.com/,Society,
http://www.pcusa.org/pcnews/index.htm,Society,
http://www.whsmpa.com/,Society,
http://www.mfcf.org/,Society,
http://www.roseministry.org,Society,
http://www.newadvent.org/cathen/06334a.htm,Society,
http://en.wikipedia.org/wiki/irish_republican_army,Society,
http://www.healing-from-the-cosmos.com,Society,
http://www.iep.utm.edu/a/activepo.htm,Society,
http://www.stanthonys.net/,Society,
http://www.pogolaw.com/,Society,
http://www.uucsra.org/,Society,
http://www.users.zetnet.co.uk/pcrrn/wordlord/,Society,
http://www.bartleby.com/124/pres45.html,Society,
http://www.greenaction.org/wardvalley/index.shtml,Society,
http://oregonstate.edu/instruct/phl302/philosophers/elisabeth.html,Society,
http://www.newadvent.org/cathen/13191b.htm,Society,
http://www.ronald.mcneil2.btinternet.co.uk/,Society,
http://spiritualistchurch.com.au/,Society,
http://www.gbgm-umc.org/lakebradyumc,Society,
http://www.billybear4kids.com/holidays/christmas/advent/advent4.htm,Society,
http://www.bradyfallon.com/,Society,
http://www.awod.com/gallery/probono/cwchas/ironclad63main.html,Society,
http://international.metropolis.net/,Society,
http://www.munckbutrus.com/,Society,
http://www.gmwp.org/lodges/753.html,Society,
http://www.newadvent.org/cathen/14291a.htm,Society,
http://www.acumenfund.org/,Society,
http://www.hrc.co.nz/,Society,
http://lists.rootsweb.ancestry.com/index/other/religion/menno-roots.html,Society,
http://www.kbfbc.org/,Society,
http://www.stcatharinechurch.org/,Society,
http://www.tcob.com/,Society,
http://www.nunomira.com/,Society,
http://www.murs.com.ua/en/,Society,
http://meaty.bravehost.com/,Society,
http://www.torah.org/learning/yomtov/shavuos/vol2no14.html,Society,
http://www.ldsoilvials.com/,Society,
http://www.tucsonymca.org/,Society,
http://www.geocities.com/marlene+jo/,Society,
http://www.hollischaseassociates.com/,Society,
http://www.mevaseret.org/mmy,Society,
http://www.newadvent.org/cathen/11362b.htm,Society,
http://madame.faithweb.com/blackmagic.html,Society,
http://www.seemyaccount.com/558thfab/,Society,
http://www.schauerlaw.com/,Society,
http://uk.eurosport.yahoo.com/football/everton/index.html,Sports,
http://www.leandersc.com/,Sports,
http://www.pschs.org/,Sports,
http://www.mbabike.com/,Sports,
http://www.sport-horses.org/showjumping/sais.shtml,Sports,
http://www.freewebs.com/stranloneyoungman/,Sports,
http://www.wilmellaw.com/displaypage.php?menuitemid=6021,Sports,
http://tourbc.net/,Sports,
http://www.wingchundo.com/,Sports,
http://www.bigairandbumps.com/,Sports,
http://en.wikipedia.org/wiki/2004_summer_olympics,Sports,
http://www.tommie.pwp.blueyonder.co.uk/,Sports,
http://www.transcendmagazine.com,Sports,
http://www.academyjkd.com,Sports,
http://www.bootfitters.com,Sports,
http://www.bentley.edu/athletics/varsity_sports/w-tennis/index.cfm,Sports,
http://www.usatoday.com/sports/basketba/skw/swac/skwv08.htm,Sports,
http://www.nhl.com/,Sports,
http://www.squashbc.com/,Sports,
http://www.raiders.com/raiderettes/,Sports,
http://gothamhill.com/,Sports,
http://www.shootersmma.com/,Sports,
http://www.geocities.com/kahjoo_chua/,Sports,
http://athletics.kenyon.edu/x493.xml,Sports,
http://aauboysbasketball.org,Sports,
http://www.valeoflune.co.uk/,Sports,
http://www.slsa.sa.gov.au/bradman/,Sports,
http://www.forum.soccerstat.net/,Sports,
http://www.leuvenlions.be/,Sports,
http://home.hiwaay.net/~erobison/,Sports,
http://www.amoss1.freeserve.co.uk/,Sports,
http://www.winetoursbybike.co.nz/,Sports,
http://brownsqh.com/,Sports,
http://www.hillside.com.tr,Sports,
http://www.innertalk.com/sports.html,Sports,
http://www.freewebs.com/jaromirjagr/,Sports,
http://www.elhysa.org,Sports,
http://www.reading-cygnets.org/,Sports,
http://www.nylandequestrian.com/,Sports,
http://www.colorado.edu/studentgroups/womensicehockey/,Sports,
http://www.giftofstrength.com/angelahaynes--main.htm,Sports,
http://home1.gte.net/eyes2020/hmgreyhounds.htm,Sports,
http://www.dagenhamandredbridge-mad.co.uk/,Sports,
http://www.nuneatonrugby.co.uk/,Sports,
http://bohemianscc.hitscricket.com/home/default.aspx,Sports,
http://www.falcons99.com/,Sports,
http://www.inthecrease.co.uk/,Sports,
http://www.fchd.info/burscoug.htm,Sports,
http://archoops.com,Sports,
http://www.kstatesports.com/sportselect.dbml?db_oem_id=400&amp;key=&amp;spid=220&amp;spsid=3194,Sports,
http://aasupirates.com/sports/mbkb/index,Sports,
